Block 1
File name, MAC, Probvector
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2).dll, 50dc146d8437deebbe12332f10406781, 0.005468234
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3) - Copy.dll, 7381c867aeb3ebda9146f0e25fbaebd4, 0.006208036
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3).dll, fcde698a234ac4360df2cd7f3b0229c4, 0.00701221
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4) - Copy.dll, a80797c32f626dcd7801a593deca9add, 0.007880417
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4).dll, f06f3a5e421e686288ef1d6a594cee92, 0.008811242
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (5).dll, d81d96ad04212863f6f7947daf545da5, 0.00980209
api-ms-win-downlevel-advapi32-l2-1-1 - Copy - Copy.dll, 2b5264740894093f82e94918cb0df0da, 0.0108491
api-ms-win-downlevel-advapi32-l2-1-1 - Copy.dll, 889197717cf16cafd8ad66f816a85736, 0.0119471
api-ms-win-downlevel-advapi32-l2-1-1.dll, 95c940a5985d2fd6b62ebe41d47f92ef, 0.01308956
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2) - Copy.dll, fca6a03f9226cf9638564cebd6dec9d4, 0.01426859
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2).dll, c6062d1e36ca12543cbf042b8fc9df64, 0.015475
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3) - Copy.dll, 1c8e3c1cc0e5d2f2b882f0adf3d6cd8b, 0.01669836
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3).dll, d29c1b393467e8734a4cd78e3a1d91b1, 0.01792712
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4) - Copy.dll, 57d8c46a8fc64cd3ed1e27565ae563d9, 0.01914878
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4).dll, 5b07542224ea7f4b5e0a117b3beedb8b, 0.02035004
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (5).dll, 2678ecf36bbc1c23bcf504bbcf5f2324, 0.02151706
api-ms-win-downlevel-advapi32-l3-1-0 - Copy - Copy.dll, f603d2193fe69951368a630e5f9c1490, 0.02263571
api-ms-win-downlevel-advapi32-l3-1-0 - Copy.dll, 61a67dae4e2c7fe0c55fdbf26b9e8dca, 0.02369185
api-ms-win-downlevel-advapi32-l3-1-0.dll, 9716eafc0e587d9ebcc755d502289343, 0.02467161
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2) - Copy.dll, d64a5ea7e4e9d4c715d3aa335ebb2e22, 0.0255617
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2).dll, c8c1c6944f5c41763a9436706d1c2a57, 0.02634969
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3) - Copy.dll, c8c86f17842a2fc226065e800889bd8e, 0.02702432
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3).dll, 3ae232a8a665a774c894b04801bf2c32, 0.02757578
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4) - Copy.dll, 69d8ca2737dd9ae2712497883ee23644, 0.0279959
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4).dll, e157b6c71f854e34666425a63c23d140, 0.02827839
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (5).dll, 34952d5e9216b00d1b5840b2c29fdf68, 0.02841898
api-ms-win-downlevel-advapi32-l4-1-0 - Copy - Copy.dll, c45bf9d4bfa2f1077c5e8213b0c17878, 0.02841554
api-ms-win-downlevel-advapi32-l4-1-0 - Copy.dll, 0a520601a6d68e83dfe4b53fc6c6b504, 0.02826812
api-ms-win-downlevel-advapi32-l4-1-0.dll, ffa4cb2d1729dd9a25c7079eef3d19ce, 0.02797896
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2) - Copy.dll, 16cf0e33e1aa7c2a77d2bbeddca42a5a, 0.02755243
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2).dll, 3510bd8b5ec17d9ea4d1b92e9a03a14d, 0.02699491
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3) - Copy.dll, d6159f14a8c505408c29f9c853c005e2, 0.02631463
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3).dll, 336b7b15f809c7f103a05e4466ad0a83, 0.02552152
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4) - Copy.dll, 05aa6d49cad5ef1487417a296443d44d, 0.02462687
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4).dll, f5e850c50ffce6e01ec5dd91037fc270, 0.02364316
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (5).dll, ba3ac994da24981bef5b290760b3665a, 0.02258372
api-ms-win-downlevel-kernel32-l1-1-0 - Copy - Copy.dll, 539817f24682e6e4c26bfb44507c9adf, 0.02146244
api-ms-win-downlevel-kernel32-l1-1-0 - Copy.dll, 86dced3a0def860142eb98c9561d36f3, 0.02029347
api-ms-win-downlevel-kernel32-l1-1-0.dll, 102420894e3c0b5c1951837b5ff13f1d, 0.01909093
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2) - Copy.dll, d3d7bd55f0bc4c66d8c81396af1b7054, 0.01786864
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2).dll, c73208aff6f8c4d04739937c1a5df959, 0.01663986
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3) - Copy.dll, 5232936ecf37aa092127e670ffff5252, 0.01541705
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3).dll, 1e296a3025a46b436147fe5d9f682c80, 0.01421172
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (4) - Copy.dll, 97fdb50e9c488594206daea337ea828e, 0.01303423
api-ms-win-downlevel-kernel32-l2-1-0 - Copy - Copy.dll, 27379f50e79270f98c87c0d3d1ecf66f, 0.01189373
Block 1
File name, MAC, Probvector
api-ms-win-core-apiquery-l1-1-0 - Copy (10) - Copy.dll, 3b1fe8fb02d6be500279908aadcbd0a6, 0.002509525
api-ms-win-core-apiquery-l1-1-0 - Copy (2) - Copy.dll, d34ac30f0ebe6fc201e0a0640195d49e, 0.002588698
api-ms-win-core-apiquery-l1-1-0 - Copy (2).dll, 1c3fd7e138028c11fd2f2786c2bb27ff, 0.002669258
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy - Copy.dll, 6bed5ef152aeb2cb735dbf0411e4669b, 0.002751182
api-ms-win-core-apiquery-l1-1-0 - Copy (3) - Copy.dll, 3173d298e1766b11eb7cce2558d47d36, 0.002834441
api-ms-win-core-apiquery-l1-1-0 - Copy (3).dll, 8bf2608417e70aa9e347ed9fd789e44a, 0.002919006
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy - Copy.dll, 2fbfb1d097dcbd10d21105a3d9793f97, 0.003004845
api-ms-win-core-apiquery-l1-1-0 - Copy (4) - Copy.dll, 123fd1094b2c298b2c57858ff9949449, 0.003091922
api-ms-win-core-apiquery-l1-1-0 - Copy (4).dll, 06851820c2ea85f1eac9c7ea95811ba9, 0.0031802
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy - Copy.dll, 1f3429163a1a7d67339fe0755630d9de, 0.003269639
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy - Copy.dll, ddb8ff01c1830c4a05e1dfada4a63eb7, 0.003360197
api-ms-win-core-apiquery-l1-1-0 - Copy (5) - Copy.dll, 2e11a601e5637ecff77fdbb60af8d4af, 0.003451827
api-ms-win-core-apiquery-l1-1-0 - Copy (5).dll, 6627144ce143be715c1f6f730b369884, 0.003544482
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy - Copy.dll, 243edf708099be42e95e8243679b95fa, 0.003638111
api-ms-win-core-apiquery-l1-1-0 - Copy (6) - Copy.dll, ef73e49ce580447946cf8cf3a81554c7, 0.003732662
api-ms-win-core-apiquery-l1-1-0 - Copy (6).dll, e5728548c1e257ac8f564737d6b50eb6, 0.003828078
api-ms-win-core-apiquery-l1-1-0 - Copy (7) - Copy.dll, 06a8dbbdd029e40ec8ed604517711e7d, 0.003924301
api-ms-win-core-apiquery-l1-1-0 - Copy (7).dll, 99fa8e02fccded32ae30a4832344cec2, 0.004021271
api-ms-win-core-apiquery-l1-1-0 - Copy (8) - Copy.dll, 67b9eb1038f643daf0535f44c95a2913, 0.004118924
api-ms-win-core-apiquery-l1-1-0 - Copy (9) - Copy.dll, 3ae53d8db1fee46058140fcb16c681af, 0.004217196
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy (2).dll, 34d243b61093bb4f51c3185169bc7b66, 0.004316017
api-ms-win-core-apiquery-l1-1-0 - Copy - Copy.dll, caf73893198a08509be9fe3b561d9f7f, 0.004415318
api-ms-win-core-apiquery-l1-1-0 - Copy.dll, 3adeb7ceda7208d108af896d018eaee9, 0.004515026
api-ms-win-core-apiquery-l1-1-0.dll, 86b3d9fd47c3f732f78c29219bc13d52, 0.004615067
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2) - Copy.dll, d1f23be762702cca92ea38e7736df4c4, 0.004715364
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (2).dll, fa8f16b0874059eef85960d7abe357ae, 0.004815838
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3) - Copy.dll, ee2c8ed1c0eb4ad531f4a2b366b33985, 0.004916409
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (3).dll, ff7efeb3f4d56a9b927a7dadcb038e5d, 0.005016994
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4) - Copy.dll, 14b01a290e7c6b27bddaee4c10d9652c, 0.005117508
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (4).dll, 333d6a9123f56a2459badc812e506a70, 0.005217867
api-ms-win-downlevel-advapi32-l1-1-0 - Copy (5).dll, b1645ffe5db4f72e60ece2f52e7ac829, 0.005317983
api-ms-win-downlevel-advapi32-l1-1-0 - Copy - Copy.dll, 4465e24e4de2cac37309e00526be9889, 0.005417767
api-ms-win-downlevel-advapi32-l1-1-0 - Copy.dll, 4e2a110784eb3af149d61a54620bb910, 0.005517129
api-ms-win-downlevel-advapi32-l1-1-0.dll, e84d16f7a00ccb32d3f2277017d9b0c6, 0.005615979
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2) - Copy.dll, 8530bc9d66a6a1a0ba2fdcd8ff49f256, 0.005714223
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (2).dll, 57c5db6a1b9dc02cc4be921a554e7eb8, 0.005811769
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3) - Copy.dll, ad0828f77969cb2166884b3a85b40a55, 0.005908524
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (3).dll, 82a426b65f1d91b3c225940f994ab9cb, 0.006004393
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4) - Copy.dll, 10bdc40a00361a39f7b98ac9a4af1897, 0.006099281
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (4).dll, 078d774914e733fbbcc2163c6a4ef9b6, 0.006193094
api-ms-win-downlevel-advapi32-l1-1-1 - Copy (5).dll, 94f5e49bdae422d35c9a91d9d6635859, 0.006285736
api-ms-win-downlevel-advapi32-l1-1-1 - Copy - Copy.dll, c12a0816ba0066f434da9ffef97bb286, 0.006377112
api-ms-win-downlevel-advapi32-l1-1-1 - Copy.dll, 4e25f3722c7e33d414650297b85dd897, 0.006467127
api-ms-win-downlevel-advapi32-l1-1-1.dll, 97a8aa2e9da255a35e5b13999101f371, 0.006555687
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2) - Copy.dll, dc34e1f9ff66f948bb4a1954d83e6e08, 0.006642698
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (2).dll, 64917e7d630e6e48e111e6c557c0f096, 0.006728066
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3) - Copy.dll, a8b7654420dfeeaf6b815f172062753a, 0.006811699
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (3).dll, 8866c3148f6663e10d23ef9aa4a87c9e, 0.006893504
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4) - Copy.dll, b4f5be3ff1dd198c569d78f8a2051e6b, 0.006973393
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (4).dll, 71e1e4c6fbc2caf04ef51db0cb667ae8, 0.007051276
api-ms-win-downlevel-advapi32-l2-1-0 - Copy (5).dll, 13e537a9441c1ca9ccd2a05e344c3554, 0.007127064
api-ms-win-downlevel-advapi32-l2-1-0 - Copy - Copy.dll, 7d7c8ce04cb8d787761e90ef29fdc463, 0.007200674
api-ms-win-downlevel-advapi32-l2-1-0 - Copy.dll, a981c26c2e85252eccb4179bc1b18a38, 0.00727202
api-ms-win-downlevel-advapi32-l2-1-0.dll, dee5f03362eb5262d29fac521b948040, 0.00734102
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2) - Copy.dll, a9bea7fe51b173c452d81c8c45ef0736, 0.007407595
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (2).dll, ba66f6c548d6c46cf95f01d1021f029d, 0.007471666
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3) - Copy.dll, 0a4177c289e908af190c0c09f68b2566, 0.00753316
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (3).dll, 7825adabf1384ac13e999456e74a867c, 0.007592003
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4) - Copy.dll, b0135de54a8a6fe08d09ad200b0c7498, 0.007648125
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (4).dll, f36ef145de8d0bbd04d5103d82e88135, 0.00770146
api-ms-win-downlevel-advapi32-l2-1-1 - Copy (5).dll, e8210fbcf026feccc7d024c27556ac0a, 0.007751944
api-ms-win-downlevel-advapi32-l2-1-1 - Copy - Copy.dll, b48aac97ddd840e6fa8d41b5b817a34f, 0.007799515
api-ms-win-downlevel-advapi32-l2-1-1 - Copy.dll, d971bff593462779b23d4e1a8ca3ef86, 0.007844116
api-ms-win-downlevel-advapi32-l2-1-1.dll, a1527b6f9474fa4a49dcbaa92690410e, 0.007885694
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2) - Copy.dll, 3eb0a8ff8f16a14c4a2b8dba0f4f8bda, 0.007924197
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (2).dll, 9c9341158e0ebe2eda61f1c55ff36a83, 0.007959578
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3) - Copy.dll, 21d3b18e34b46df55e1b64471fe59f28, 0.007991795
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (3).dll, 0b305fd7375ac67f52903fde31eefec5, 0.008020806
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4) - Copy.dll, f3135a93f90d1d769b32cfdc4b69eb9d, 0.008046577
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (4).dll, d16c4e2a0a62d647a568505b9e6599fa, 0.008069076
api-ms-win-downlevel-advapi32-l3-1-0 - Copy (5).dll, 5c30ca0d89903571dc3286d83e73b754, 0.008088274
api-ms-win-downlevel-advapi32-l3-1-0 - Copy - Copy.dll, a053d8cec3b696727f0cc2c344dd9dde, 0.008104149
api-ms-win-downlevel-advapi32-l3-1-0 - Copy.dll, 6e1228de1efbecc5149743d24716475c, 0.008116679
api-ms-win-downlevel-advapi32-l3-1-0.dll, 8c200a6a3164ca7e1180c49802055924, 0.00812585
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2) - Copy.dll, e9b5675fae2fb04387645a95951866a6, 0.00813165
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (2).dll, f7a3c7b7bd57cd045a5f40d21286d6b3, 0.008134072
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3) - Copy.dll, bc6f178c85e330ab0415407e061f646d, 0.008133113
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (3).dll, 12e49f2b845049649d0828e8c0816ba1, 0.008128774
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4) - Copy.dll, d5f20a42135d810135febf20192acbbf, 0.008121061
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (4).dll, 116131762a7081785c6c6363ab1026b4, 0.008109983
api-ms-win-downlevel-advapi32-l4-1-0 - Copy (5).dll, 5ca9b1f36f105de3e7347e407e6a574d, 0.008095553
api-ms-win-downlevel-advapi32-l4-1-0 - Copy - Copy.dll, 22e15ead382a8a257ba09f0bcc822e3d, 0.00807779
api-ms-win-downlevel-advapi32-l4-1-0 - Copy.dll, 219afcc798b50e8fd0d4d01eac46b95d, 0.008056717
api-ms-win-downlevel-advapi32-l4-1-0.dll, 824448e836594ade9185f525e415de75, 0.008032358
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2) - Copy.dll, 608969d2fecc734bbccf520ecfef5953, 0.008004745
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (2).dll, bcfef720abe97f085136da0977f86026, 0.007973911
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3) - Copy.dll, dd5aeaa7653b367383c70281a3323507, 0.007939894
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (3).dll, 4b6d48259abcac113d715ce9cca0669a, 0.007902736
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4) - Copy.dll, 850dadd08816165aa211dd249e0db3fd, 0.007862483
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (4).dll, 383b02ed79b5f6901e9eb82ab3e3a693, 0.007819183
api-ms-win-downlevel-kernel32-l1-1-0 - Copy (5).dll, a6c141fdf449a13fabd987e7fbf054aa, 0.00777289
api-ms-win-downlevel-kernel32-l1-1-0 - Copy - Copy.dll, 9e665d8f0212975f2fde6560705620b1, 0.00772366
api-ms-win-downlevel-kernel32-l1-1-0 - Copy.dll, 38fe4457c9b91a7f2a3955f572f1d1cc, 0.007671551
api-ms-win-downlevel-kernel32-l1-1-0.dll, 41109e7cff13f7651271e1bb25962867, 0.007616627
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2) - Copy.dll, e5b39ff695b74a0232d58087123ee639, 0.007558953
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (2).dll, d33162281893b0c5250257bcbff29dce, 0.007498598
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3) - Copy.dll, 2b514705167b6f3a55abe10db8009256, 0.007435632
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (3).dll, eac4ef5c03ac221162c2e7d736b9dabb, 0.007370131
api-ms-win-downlevel-kernel32-l2-1-0 - Copy (4) - Copy.dll, ed0dfa874423ee5590a1f51b3f146e96, 0.007302171
api-ms-win-downlevel-kernel32-l2-1-0 - Copy - Copy.dll, b203a8d448a864ce2644b1d50e1f5698, 0.00723183
